Source;Target;Type;Id;Label;Weight
112.0;228.0;Directed;;;
156.0;216.0;Directed;;;
207.0;156.0;Directed;;;
170.0;26.0;Directed;;;
198.0;116.0;Directed;;;
191.0;225.0;Directed;;;
78.0;170.0;Directed;;;
228.0;51.0;Directed;;;
191.0;199.0;Directed;;;
199.0;198.0;Directed;;;
191.0;203.0;Directed;;;
59.0;233.0;Directed;;;
159.0;191.0;Directed;;;
202.0;207.0;Directed;;;
156.0;199.0;Directed;;;
219.0;191.0;Directed;;;
199.0;170.0;Directed;;;
59.0;42.0;Directed;;;
42.0;235.0;Directed;;;
203.0;112.0;Directed;;;
59.0;159.0;Directed;;;
199.0;116.0;Directed;;;
215.0;59.0;Directed;;;
191.0;112.0;Directed;;;
26.0;202.0;Directed;;;
199.0;156.0;Directed;;;
170.0;199.0;Directed;;;
225.0;191.0;Directed;;;
135.0;174.0;Directed;;;
198.0;116.0;Directed;;;
132.0;157.0;Directed;;;
170.0;199.0;Directed;;;
181.0;132.0;Directed;;;
39.0;116.0;Directed;;;
209.0;205.0;Directed;;;
168.0;209.0;Directed;;;
205.0;181.0;Directed;;;
191.0;168.0;Directed;;;
174.0;39.0;Directed;;;
116.0;135.0;Directed;;;
116.0;205.0;Directed;;;
199.0;198.0;Directed;;;
132.0;170.0;Directed;;;
116.0;191.0;Directed;;;
205.0;132.0;Directed;;;
228.0;59.0;Directed;;;
156.0;198.0;Directed;;;
112.0;228.0;Directed;;;
168.0;199.0;Directed;;;
215.0;19.0;Directed;;;
168.0;59.0;Directed;;;
156.0;73.0;Directed;;;
156.0;170.0;Directed;;;
198.0;156.0;Directed;;;
59.0;168.0;Directed;;;
199.0;198.0;Directed;;;
202.0;198.0;Directed;;;
59.0;233.0;Directed;;;
170.0;19.0;Directed;;;
156.0;59.0;Directed;;;
233.0;135.0;Directed;;;
135.0;191.0;Directed;;;
19.0;199.0;Directed;;;
73.0;215.0;Directed;;;
191.0;202.0;Directed;;;
156.0;112.0;Directed;;;
19.0;156.0;Directed;;;
172.0;34.0;Directed;;;
198.0;170.0;Directed;;;
116.0;59.0;Directed;;;
174.0;59.0;Directed;;;
116.0;233.0;Directed;;;
116.0;172.0;Directed;;;
193.0;176.0;Directed;;;
59.0;199.0;Directed;;;
135.0;174.0;Directed;;;
198.0;116.0;Directed;;;
168.0;59.0;Directed;;;
59.0;168.0;Directed;;;
199.0;198.0;Directed;;;
174.0;135.0;Directed;;;
168.0;193.0;Directed;;;
170.0;19.0;Directed;;;
172.0;19.0;Directed;;;
116.0;19.0;Directed;;;
116.0;198.0;Directed;;;
233.0;135.0;Directed;;;
19.0;199.0;Directed;;;
34.0;199.0;Directed;;;
135.0;233.0;Directed;;;
176.0;198.0;Directed;;;
85.0;178.0;Directed;;;
178.0;85.0;Directed;;;
85.0;135.0;Directed;;;
135.0;85.0;Directed;;;
178.0;135.0;Directed;;;
187.0;213.0;Directed;;;
170.0;59.0;Directed;;;
168.0;237.0;Directed;;;
170.0;163.0;Directed;;;
213.0;114.0;Directed;;;
48.0;216.0;Directed;;;
216.0;59.0;Directed;;;
163.0;199.0;Directed;;;
114.0;187.0;Directed;;;
59.0;199.0;Directed;;;
156.0;213.0;Directed;;;
191.0;73.0;Directed;;;
156.0;73.0;Directed;;;
198.0;156.0;Directed;;;
173.0;170.0;Directed;;;
191.0;188.0;Directed;;;
59.0;168.0;Directed;;;
199.0;198.0;Directed;;;
156.0;191.0;Directed;;;
73.0;173.0;Directed;;;
188.0;170.0;Directed;;;
232.0;48.0;Directed;;;
237.0;156.0;Directed;;;
73.0;215.0;Directed;;;
99.0;232.0;Directed;;;
114.0;99.0;Directed;;;
116.0;215.0;Directed;;;
194.0;116.0;Directed;;;
235.0;168.0;Directed;;;
215.0;51.0;Directed;;;
174.0;221.0;Directed;;;
168.0;194.0;Directed;;;
116.0;178.0;Directed;;;
198.0;116.0;Directed;;;
51.0;178.0;Directed;;;
178.0;116.0;Directed;;;
176.0;221.0;Directed;;;
116.0;135.0;Directed;;;
221.0;198.0;Directed;;;
178.0;168.0;Directed;;;
116.0;174.0;Directed;;;
137.0;174.0;Directed;;;
221.0;116.0;Directed;;;
135.0;137.0;Directed;;;
168.0;198.0;Directed;;;
116.0;176.0;Directed;;;
181.0;235.0;Directed;;;
135.0;181.0;Directed;;;
207.0;188.0;Directed;;;
153.0;178.0;Directed;;;
83.0;99.0;Directed;;;
116.0;59.0;Directed;;;
207.0;132.0;Directed;;;
59.0;199.0;Directed;;;
198.0;116.0;Directed;;;
198.0;132.0;Directed;;;
198.0;156.0;Directed;;;
199.0;198.0;Directed;;;
213.0;199.0;Directed;;;
199.0;207.0;Directed;;;
202.0;198.0;Directed;;;
188.0;213.0;Directed;;;
156.0;59.0;Directed;;;
35.0;202.0;Directed;;;
232.0;48.0;Directed;;;
178.0;83.0;Directed;;;
48.0;202.0;Directed;;;
132.0;59.0;Directed;;;
132.0;153.0;Directed;;;
232.0;35.0;Directed;;;
99.0;232.0;Directed;;;
156.0;19.0;Directed;;;
59.0;176.0;Directed;;;
156.0;198.0;Directed;;;
176.0;237.0;Directed;;;
168.0;199.0;Directed;;;
185.0;199.0;Directed;;;
59.0;199.0;Directed;;;
73.0;168.0;Directed;;;
198.0;116.0;Directed;;;
237.0;73.0;Directed;;;
198.0;132.0;Directed;;;
198.0;59.0;Directed;;;
116.0;39.0;Directed;;;
198.0;156.0;Directed;;;
191.0;188.0;Directed;;;
59.0;168.0;Directed;;;
156.0;185.0;Directed;;;
199.0;198.0;Directed;;;
85.0;156.0;Directed;;;
39.0;199.0;Directed;;;
156.0;59.0;Directed;;;
198.0;51.0;Directed;;;
188.0;85.0;Directed;;;
233.0;135.0;Directed;;;
135.0;191.0;Directed;;;
59.0;58.0;Directed;;;
132.0;199.0;Directed;;;
19.0;199.0;Directed;;;
51.0;61.0;Directed;;;
61.0;59.0;Directed;;;
168.0;59.0;Directed;;;
58.0;233.0;Directed;;;
21.0;175.0;Directed;;;
185.0;191.0;Directed;;;
170.0;59.0;Directed;;;
45.0;175.0;Directed;;;
175.0;45.0;Directed;;;
199.0;45.0;Directed;;;
199.0;205.0;Directed;;;
45.0;233.0;Directed;;;
205.0;132.0;Directed;;;
59.0;199.0;Directed;;;
213.0;185.0;Directed;;;
191.0;188.0;Directed;;;
199.0;207.0;Directed;;;
135.0;213.0;Directed;;;
82.0;170.0;Directed;;;
188.0;82.0;Directed;;;
188.0;88.0;Directed;;;
88.0;170.0;Directed;;;
233.0;135.0;Directed;;;
175.0;199.0;Directed;;;
21.0;199.0;Directed;;;
207.0;170.0;Directed;;;
170.0;21.0;Directed;;;
168.0;172.0;Directed;;;
199.0;193.0;Directed;;;
116.0;132.0;Directed;;;
116.0;156.0;Directed;;;
116.0;221.0;Directed;;;
198.0;116.0;Directed;;;
199.0;168.0;Directed;;;
198.0;132.0;Directed;;;
132.0;198.0;Directed;;;
198.0;156.0;Directed;;;
174.0;170.0;Directed;;;
199.0;198.0;Directed;;;
221.0;198.0;Directed;;;
193.0;85.0;Directed;;;
168.0;198.0;Directed;;;
156.0;199.0;Directed;;;
170.0;174.0;Directed;;;
116.0;168.0;Directed;;;
174.0;168.0;Directed;;;
156.0;132.0;Directed;;;
172.0;19.0;Directed;;;
194.0;198.0;Directed;;;
132.0;199.0;Directed;;;
168.0;199.0;Directed;;;
199.0;194.0;Directed;;;
19.0;199.0;Directed;;;
198.0;174.0;Directed;;;
168.0;116.0;Directed;;;
168.0;198.0;Directed;;;
132.0;168.0;Directed;;;
85.0;198.0;Directed;;;
59.0;199.0;Directed;;;
153.0;178.0;Directed;;;
178.0;101.0;Directed;;;
101.0;112.0;Directed;;;
215.0;59.0;Directed;;;
112.0;215.0;Directed;;;
59.0;112.0;Directed;;;
199.0;112.0;Directed;;;
59.0;153.0;Directed;;;
172.0;34.0;Directed;;;
198.0;170.0;Directed;;;
59.0;199.0;Directed;;;
224.0;73.0;Directed;;;
198.0;132.0;Directed;;;
168.0;172.0;Directed;;;
198.0;156.0;Directed;;;
191.0;188.0;Directed;;;
199.0;198.0;Directed;;;
85.0;156.0;Directed;;;
170.0;19.0;Directed;;;
156.0;59.0;Directed;;;
191.0;224.0;Directed;;;
188.0;85.0;Directed;;;
156.0;233.0;Directed;;;
233.0;135.0;Directed;;;
233.0;146.0;Directed;;;
135.0;191.0;Directed;;;
132.0;199.0;Directed;;;
19.0;199.0;Directed;;;
34.0;199.0;Directed;;;
73.0;168.0;Directed;;;
132.0;233.0;Directed;;;
146.0;191.0;Directed;;;
116.0;40.0;Directed;;;
170.0;163.0;Directed;;;
116.0;163.0;Directed;;;
163.0;199.0;Directed;;;
163.0;116.0;Directed;;;
198.0;116.0;Directed;;;
191.0;176.0;Directed;;;
156.0;79.0;Directed;;;
116.0;202.0;Directed;;;
156.0;170.0;Directed;;;
212.0;73.0;Directed;;;
198.0;156.0;Directed;;;
199.0;198.0;Directed;;;
200.0;156.0;Directed;;;
170.0;240.0;Directed;;;
73.0;212.0;Directed;;;
156.0;199.0;Directed;;;
240.0;199.0;Directed;;;
91.0;116.0;Directed;;;
170.0;19.0;Directed;;;
79.0;212.0;Directed;;;
199.0;170.0;Directed;;;
198.0;135.0;Directed;;;
212.0;163.0;Directed;;;
40.0;198.0;Directed;;;
135.0;191.0;Directed;;;
199.0;40.0;Directed;;;
19.0;199.0;Directed;;;
202.0;200.0;Directed;;;
176.0;91.0;Directed;;;
116.0;170.0;Directed;;;
163.0;198.0;Directed;;;
51.0;191.0;Directed;;;
172.0;34.0;Directed;;;
51.0;199.0;Directed;;;
34.0;193.0;Directed;;;
215.0;51.0;Directed;;;
112.0;228.0;Directed;;;
199.0;51.0;Directed;;;
228.0;172.0;Directed;;;
59.0;199.0;Directed;;;
51.0;112.0;Directed;;;
198.0;156.0;Directed;;;
228.0;51.0;Directed;;;
170.0;58.0;Directed;;;
199.0;198.0;Directed;;;
156.0;191.0;Directed;;;
199.0;170.0;Directed;;;
156.0;172.0;Directed;;;
34.0;199.0;Directed;;;
191.0;112.0;Directed;;;
112.0;215.0;Directed;;;
199.0;59.0;Directed;;;
193.0;112.0;Directed;;;
215.0;187.0;Directed;;;
187.0;213.0;Directed;;;
187.0;219.0;Directed;;;
59.0;225.0;Directed;;;
19.0;193.0;Directed;;;
111.0;73.0;Directed;;;
73.0;112.0;Directed;;;
68.0;59.0;Directed;;;
228.0;59.0;Directed;;;
179.0;224.0;Directed;;;
215.0;51.0;Directed;;;
112.0;228.0;Directed;;;
170.0;34.0;Directed;;;
149.0;111.0;Directed;;;
73.0;168.0;Directed;;;
68.0;187.0;Directed;;;
224.0;73.0;Directed;;;
73.0;177.0;Directed;;;
111.0;215.0;Directed;;;
215.0;1.0;Directed;;;
51.0;112.0;Directed;;;
59.0;224.0;Directed;;;
228.0;51.0;Directed;;;
224.0;188.0;Directed;;;
211.0;205.0;Directed;;;
219.0;73.0;Directed;;;
205.0;187.0;Directed;;;
73.0;111.0;Directed;;;
215.0;50.0;Directed;;;
225.0;80.0;Directed;;;
228.0;68.0;Directed;;;
216.0;68.0;Directed;;;
193.0;215.0;Directed;;;
188.0;170.0;Directed;;;
214.0;73.0;Directed;;;
51.0;19.0;Directed;;;
187.0;149.0;Directed;;;
51.0;111.0;Directed;;;
168.0;191.0;Directed;;;
34.0;211.0;Directed;;;
225.0;73.0;Directed;;;
177.0;179.0;Directed;;;
191.0;112.0;Directed;;;
80.0;112.0;Directed;;;
51.0;225.0;Directed;;;
213.0;214.0;Directed;;;
96.0;111.0;Directed;;;
68.0;96.0;Directed;;;
111.0;216.0;Directed;;;
80.0;228.0;Directed;;;
50.0;68.0;Directed;;;
181.0;175.0;Directed;;;
188.0;92.0;Directed;;;
181.0;87.0;Directed;;;
209.0;164.0;Directed;;;
42.0;116.0;Directed;;;
199.0;205.0;Directed;;;
183.0;212.0;Directed;;;
116.0;163.0;Directed;;;
230.0;153.0;Directed;;;
205.0;116.0;Directed;;;
163.0;199.0;Directed;;;
116.0;181.0;Directed;;;
116.0;42.0;Directed;;;
92.0;231.0;Directed;;;
137.0;181.0;Directed;;;
87.0;209.0;Directed;;;
205.0;208.0;Directed;;;
195.0;116.0;Directed;;;
164.0;46.0;Directed;;;
153.0;188.0;Directed;;;
175.0;199.0;Directed;;;
208.0;116.0;Directed;;;
116.0;230.0;Directed;;;
231.0;137.0;Directed;;;
212.0;209.0;Directed;;;
181.0;116.0;Directed;;;
46.0;183.0;Directed;;;
209.0;195.0;Directed;;;
116.0;199.0;Directed;;;
188.0;202.0;Directed;;;
21.0;193.0;Directed;;;
116.0;156.0;Directed;;;
156.0;198.0;Directed;;;
230.0;153.0;Directed;;;
237.0;198.0;Directed;;;
73.0;233.0;Directed;;;
193.0;237.0;Directed;;;
35.0;188.0;Directed;;;
176.0;116.0;Directed;;;
198.0;116.0;Directed;;;
207.0;181.0;Directed;;;
198.0;132.0;Directed;;;
176.0;132.0;Directed;;;
191.0;85.0;Directed;;;
156.0;225.0;Directed;;;
198.0;153.0;Directed;;;
198.0;156.0;Directed;;;
116.0;135.0;Directed;;;
191.0;188.0;Directed;;;
199.0;198.0;Directed;;;
202.0;198.0;Directed;;;
235.0;38.0;Directed;;;
199.0;207.0;Directed;;;
168.0;193.0;Directed;;;
170.0;19.0;Directed;;;
172.0;21.0;Directed;;;
132.0;176.0;Directed;;;
188.0;85.0;Directed;;;
48.0;168.0;Directed;;;
165.0;48.0;Directed;;;
62.0;168.0;Directed;;;
150.0;62.0;Directed;;;
38.0;35.0;Directed;;;
193.0;163.0;Directed;;;
233.0;135.0;Directed;;;
132.0;199.0;Directed;;;
198.0;152.0;Directed;;;
152.0;62.0;Directed;;;
135.0;191.0;Directed;;;
163.0;170.0;Directed;;;
85.0;165.0;Directed;;;
170.0;198.0;Directed;;;
153.0;99.0;Directed;;;
19.0;199.0;Directed;;;
225.0;73.0;Directed;;;
181.0;133.0;Directed;;;
188.0;116.0;Directed;;;
191.0;112.0;Directed;;;
112.0;215.0;Directed;;;
168.0;198.0;Directed;;;
116.0;170.0;Directed;;;
156.0;135.0;Directed;;;
132.0;156.0;Directed;;;
215.0;172.0;Directed;;;
153.0;150.0;Directed;;;
99.0;235.0;Directed;;;
165.0;230.0;Directed;;;
38.0;188.0;Directed;;;
77.0;215.0;Directed;;;
174.0;199.0;Directed;;;
170.0;59.0;Directed;;;
198.0;170.0;Directed;;;
85.0;170.0;Directed;;;
19.0;168.0;Directed;;;
199.0;205.0;Directed;;;
168.0;188.0;Directed;;;
116.0;233.0;Directed;;;
168.0;199.0;Directed;;;
174.0;224.0;Directed;;;
174.0;233.0;Directed;;;
224.0;73.0;Directed;;;
135.0;174.0;Directed;;;
198.0;116.0;Directed;;;
199.0;77.0;Directed;;;
59.0;199.0;Directed;;;
198.0;215.0;Directed;;;
198.0;132.0;Directed;;;
215.0;19.0;Directed;;;
176.0;116.0;Directed;;;
133.0;59.0;Directed;;;
91.0;170.0;Directed;;;
188.0;91.0;Directed;;;
59.0;168.0;Directed;;;
199.0;198.0;Directed;;;
73.0;133.0;Directed;;;
170.0;19.0;Directed;;;
73.0;170.0;Directed;;;
188.0;85.0;Directed;;;
233.0;135.0;Directed;;;
181.0;170.0;Directed;;;
19.0;199.0;Directed;;;
215.0;59.0;Directed;;;
205.0;198.0;Directed;;;
116.0;176.0;Directed;;;
132.0;181.0;Directed;;;
234.0;202.0;Directed;;;
145.0;236.0;Directed;;;
165.0;210.0;Directed;;;
206.0;145.0;Directed;;;
210.0;189.0;Directed;;;
202.0;206.0;Directed;;;
188.0;170.0;Directed;;;
172.0;234.0;Directed;;;
191.0;62.0;Directed;;;
145.0;188.0;Directed;;;
62.0;172.0;Directed;;;
236.0;191.0;Directed;;;
170.0;191.0;Directed;;;
191.0;165.0;Directed;;;
189.0;145.0;Directed;;;
240.0;199.0;Directed;;;
19.0;199.0;Directed;;;
215.0;19.0;Directed;;;
156.0;215.0;Directed;;;
170.0;19.0;Directed;;;
198.0;132.0;Directed;;;
193.0;174.0;Directed;;;
193.0;215.0;Directed;;;
19.0;193.0;Directed;;;
156.0;170.0;Directed;;;
198.0;156.0;Directed;;;
215.0;51.0;Directed;;;
174.0;186.0;Directed;;;
199.0;198.0;Directed;;;
168.0;199.0;Directed;;;
51.0;168.0;Directed;;;
132.0;240.0;Directed;;;
186.0;156.0;Directed;;;
225.0;80.0;Directed;;;
80.0;216.0;Directed;;;
80.0;215.0;Directed;;;
112.0;215.0;Directed;;;
51.0;61.0;Directed;;;
51.0;80.0;Directed;;;
51.0;225.0;Directed;;;
61.0;59.0;Directed;;;
51.0;112.0;Directed;;;
215.0;51.0;Directed;;;
58.0;197.0;Directed;;;
197.0;51.0;Directed;;;
59.0;58.0;Directed;;;
216.0;51.0;Directed;;;
51.0;191.0;Directed;;;
191.0;215.0;Directed;;;
51.0;216.0;Directed;;;
228.0;113.0;Directed;;;
215.0;112.0;Directed;;;
51.0;215.0;Directed;;;
216.0;215.0;Directed;;;
113.0;215.0;Directed;;;
215.0;228.0;Directed;;;
112.0;215.0;Directed;;;
84.0;51.0;Directed;;;
51.0;112.0;Directed;;;
215.0;51.0;Directed;;;
228.0;51.0;Directed;;;
112.0;228.0;Directed;;;
215.0;84.0;Directed;;;
112.0;51.0;Directed;;;
230.0;193.0;Directed;;;
198.0;116.0;Directed;;;
135.0;19.0;Directed;;;
186.0;116.0;Directed;;;
212.0;73.0;Directed;;;
193.0;186.0;Directed;;;
116.0;175.0;Directed;;;
116.0;135.0;Directed;;;
175.0;198.0;Directed;;;
116.0;198.0;Directed;;;
73.0;212.0;Directed;;;
135.0;212.0;Directed;;;
212.0;198.0;Directed;;;
19.0;230.0;Directed;;;
174.0;198.0;Directed;;;
170.0;174.0;Directed;;;
135.0;174.0;Directed;;;
198.0;116.0;Directed;;;
51.0;199.0;Directed;;;
111.0;215.0;Directed;;;
198.0;170.0;Directed;;;
170.0;51.0;Directed;;;
51.0;170.0;Directed;;;
116.0;135.0;Directed;;;
198.0;111.0;Directed;;;
215.0;51.0;Directed;;;
199.0;198.0;Directed;;;
193.0;186.0;Directed;;;
116.0;163.0;Directed;;;
51.0;168.0;Directed;;;
193.0;198.0;Directed;;;
198.0;200.0;Directed;;;
186.0;198.0;Directed;;;
198.0;116.0;Directed;;;
215.0;19.0;Directed;;;
198.0;215.0;Directed;;;
200.0;116.0;Directed;;;
163.0;193.0;Directed;;;
116.0;83.0;Directed;;;
83.0;71.0;Directed;;;
71.0;132.0;Directed;;;
168.0;51.0;Directed;;;
209.0;198.0;Directed;;;
233.0;135.0;Directed;;;
135.0;191.0;Directed;;;
198.0;209.0;Directed;;;
191.0;51.0;Directed;;;
168.0;198.0;Directed;;;
135.0;233.0;Directed;;;
19.0;168.0;Directed;;;
132.0;233.0;Directed;;;
45.0;59.0;Directed;;;
153.0;181.0;Directed;;;
163.0;170.0;Directed;;;
198.0;116.0;Directed;;;
199.0;91.0;Directed;;;
198.0;156.0;Directed;;;
59.0;168.0;Directed;;;
199.0;198.0;Directed;;;
59.0;175.0;Directed;;;
202.0;198.0;Directed;;;
91.0;116.0;Directed;;;
198.0;202.0;Directed;;;
170.0;19.0;Directed;;;
198.0;45.0;Directed;;;
209.0;198.0;Directed;;;
156.0;181.0;Directed;;;
19.0;199.0;Directed;;;
181.0;199.0;Directed;;;
156.0;202.0;Directed;;;
116.0;170.0;Directed;;;
168.0;209.0;Directed;;;
199.0;156.0;Directed;;;
175.0;163.0;Directed;;;
170.0;199.0;Directed;;;
181.0;153.0;Directed;;;
172.0;34.0;Directed;;;
51.0;215.0;Directed;;;
58.0;112.0;Directed;;;
176.0;225.0;Directed;;;
34.0;202.0;Directed;;;
176.0;170.0;Directed;;;
215.0;58.0;Directed;;;
202.0;112.0;Directed;;;
85.0;59.0;Directed;;;
170.0;51.0;Directed;;;
59.0;168.0;Directed;;;
168.0;233.0;Directed;;;
225.0;80.0;Directed;;;
58.0;85.0;Directed;;;
176.0;135.0;Directed;;;
135.0;176.0;Directed;;;
233.0;135.0;Directed;;;
80.0;172.0;Directed;;;
215.0;59.0;Directed;;;
112.0;215.0;Directed;;;
59.0;199.0;Directed;;;
85.0;156.0;Directed;;;
156.0;59.0;Directed;;;
188.0;85.0;Directed;;;
198.0;156.0;Directed;;;
156.0;233.0;Directed;;;
191.0;188.0;Directed;;;
59.0;168.0;Directed;;;
199.0;198.0;Directed;;;
168.0;199.0;Directed;;;
233.0;135.0;Directed;;;
135.0;191.0;Directed;;;
198.0;191.0;Directed;;;
193.0;220.0;Directed;;;
191.0;19.0;Directed;;;
168.0;170.0;Directed;;;
163.0;170.0;Directed;;;
198.0;228.0;Directed;;;
19.0;193.0;Directed;;;
170.0;168.0;Directed;;;
168.0;199.0;Directed;;;
198.0;199.0;Directed;;;
228.0;198.0;Directed;;;
51.0;178.0;Directed;;;
198.0;132.0;Directed;;;
85.0;132.0;Directed;;;
132.0;198.0;Directed;;;
198.0;156.0;Directed;;;
199.0;198.0;Directed;;;
232.0;198.0;Directed;;;
178.0;168.0;Directed;;;
156.0;199.0;Directed;;;
170.0;19.0;Directed;;;
132.0;85.0;Directed;;;
220.0;51.0;Directed;;;
233.0;135.0;Directed;;;
135.0;191.0;Directed;;;
132.0;199.0;Directed;;;
19.0;199.0;Directed;;;
198.0;232.0;Directed;;;
168.0;198.0;Directed;;;
199.0;163.0;Directed;;;
132.0;233.0;Directed;;;
116.0;199.0;Directed;;;
116.0;215.0;Directed;;;
199.0;193.0;Directed;;;
174.0;116.0;Directed;;;
159.0;1.0;Directed;;;
168.0;51.0;Directed;;;
116.0;233.0;Directed;;;
51.0;169.0;Directed;;;
116.0;178.0;Directed;;;
199.0;168.0;Directed;;;
198.0;116.0;Directed;;;
1.0;209.0;Directed;;;
215.0;1.0;Directed;;;
193.0;199.0;Directed;;;
233.0;116.0;Directed;;;
193.0;116.0;Directed;;;
199.0;198.0;Directed;;;
116.0;168.0;Directed;;;
116.0;174.0;Directed;;;
51.0;168.0;Directed;;;
209.0;193.0;Directed;;;
169.0;51.0;Directed;;;
1.0;159.0;Directed;;;
168.0;199.0;Directed;;;
199.0;116.0;Directed;;;
168.0;116.0;Directed;;;
178.0;198.0;Directed;;;
168.0;222.0;Directed;;;
232.0;215.0;Directed;;;
168.0;232.0;Directed;;;
168.0;179.0;Directed;;;
215.0;232.0;Directed;;;
215.0;179.0;Directed;;;
222.0;73.0;Directed;;;
73.0;179.0;Directed;;;
179.0;168.0;Directed;;;
168.0;210.0;Directed;;;
219.0;61.0;Directed;;;
112.0;219.0;Directed;;;
202.0;207.0;Directed;;;
172.0;34.0;Directed;;;
207.0;155.0;Directed;;;
197.0;34.0;Directed;;;
155.0;112.0;Directed;;;
58.0;112.0;Directed;;;
100.0;220.0;Directed;;;
58.0;100.0;Directed;;;
112.0;228.0;Directed;;;
58.0;85.0;Directed;;;
197.0;202.0;Directed;;;
58.0;172.0;Directed;;;
34.0;197.0;Directed;;;
228.0;85.0;Directed;;;
85.0;58.0;Directed;;;
220.0;58.0;Directed;;;
172.0;34.0;Directed;;;
38.0;43.0;Directed;;;
91.0;83.0;Directed;;;
194.0;116.0;Directed;;;
116.0;132.0;Directed;;;
34.0;193.0;Directed;;;
232.0;234.0;Directed;;;
51.0;59.0;Directed;;;
239.0;232.0;Directed;;;
215.0;51.0;Directed;;;
112.0;228.0;Directed;;;
58.0;51.0;Directed;;;
232.0;99.0;Directed;;;
193.0;198.0;Directed;;;
198.0;200.0;Directed;;;
43.0;177.0;Directed;;;
35.0;43.0;Directed;;;
135.0;186.0;Directed;;;
234.0;135.0;Directed;;;
179.0;135.0;Directed;;;
51.0;202.0;Directed;;;
43.0;38.0;Directed;;;
228.0;51.0;Directed;;;
43.0;35.0;Directed;;;
200.0;156.0;Directed;;;
35.0;235.0;Directed;;;
85.0;230.0;Directed;;;
156.0;99.0;Directed;;;
186.0;179.0;Directed;;;
51.0;58.0;Directed;;;
51.0;91.0;Directed;;;
177.0;35.0;Directed;;;
235.0;239.0;Directed;;;
83.0;94.0;Directed;;;
59.0;58.0;Directed;;;
135.0;215.0;Directed;;;
202.0;194.0;Directed;;;
112.0;215.0;Directed;;;
43.0;232.0;Directed;;;
156.0;112.0;Directed;;;
232.0;35.0;Directed;;;
99.0;232.0;Directed;;;
193.0;112.0;Directed;;;
230.0;172.0;Directed;;;
94.0;85.0;Directed;;;
205.0;157.0;Directed;;;
76.0;170.0;Directed;;;
112.0;217.0;Directed;;;
170.0;112.0;Directed;;;
85.0;59.0;Directed;;;
157.0;112.0;Directed;;;
225.0;217.0;Directed;;;
135.0;192.0;Directed;;;
59.0;233.0;Directed;;;
195.0;205.0;Directed;;;
135.0;225.0;Directed;;;
188.0;225.0;Directed;;;
59.0;135.0;Directed;;;
217.0;85.0;Directed;;;
55.0;218.0;Directed;;;
112.0;85.0;Directed;;;
233.0;135.0;Directed;;;
225.0;76.0;Directed;;;
217.0;55.0;Directed;;;
218.0;76.0;Directed;;;
170.0;188.0;Directed;;;
55.0;112.0;Directed;;;
192.0;195.0;Directed;;;
153.0;178.0;Directed;;;
188.0;202.0;Directed;;;
169.0;205.0;Directed;;;
207.0;116.0;Directed;;;
205.0;199.0;Directed;;;
116.0;232.0;Directed;;;
48.0;198.0;Directed;;;
48.0;35.0;Directed;;;
178.0;99.0;Directed;;;
185.0;199.0;Directed;;;
59.0;199.0;Directed;;;
116.0;178.0;Directed;;;
35.0;188.0;Directed;;;
191.0;85.0;Directed;;;
163.0;156.0;Directed;;;
198.0;156.0;Directed;;;
232.0;153.0;Directed;;;
199.0;198.0;Directed;;;
156.0;185.0;Directed;;;
85.0;156.0;Directed;;;
48.0;188.0;Directed;;;
199.0;207.0;Directed;;;
202.0;198.0;Directed;;;
32.0;169.0;Directed;;;
156.0;59.0;Directed;;;
232.0;48.0;Directed;;;
156.0;233.0;Directed;;;
233.0;135.0;Directed;;;
216.0;32.0;Directed;;;
135.0;191.0;Directed;;;
188.0;99.0;Directed;;;
99.0;232.0;Directed;;;
199.0;163.0;Directed;;;
198.0;216.0;Directed;;;
116.0;199.0;Directed;;;
163.0;170.0;Directed;;;
205.0;185.0;Directed;;;
228.0;59.0;Directed;;;
170.0;163.0;Directed;;;
199.0;205.0;Directed;;;
207.0;132.0;Directed;;;
163.0;199.0;Directed;;;
163.0;116.0;Directed;;;
185.0;199.0;Directed;;;
32.0;159.0;Directed;;;
198.0;116.0;Directed;;;
200.0;116.0;Directed;;;
170.0;228.0;Directed;;;
205.0;181.0;Directed;;;
199.0;198.0;Directed;;;
59.0;175.0;Directed;;;
21.0;32.0;Directed;;;
199.0;207.0;Directed;;;
175.0;176.0;Directed;;;
159.0;59.0;Directed;;;
176.0;205.0;Directed;;;
215.0;21.0;Directed;;;
175.0;199.0;Directed;;;
199.0;200.0;Directed;;;
181.0;215.0;Directed;;;
116.0;170.0;Directed;;;
84.0;72.0;Directed;;;
199.0;163.0;Directed;;;
132.0;84.0;Directed;;;
72.0;133.0;Directed;;;
116.0;199.0;Directed;;;
91.0;22.0;Directed;;;
19.0;193.0;Directed;;;
207.0;116.0;Directed;;;
198.0;170.0;Directed;;;
116.0;59.0;Directed;;;
27.0;199.0;Directed;;;
59.0;199.0;Directed;;;
198.0;116.0;Directed;;;
22.0;199.0;Directed;;;
199.0;91.0;Directed;;;
199.0;198.0;Directed;;;
199.0;207.0;Directed;;;
91.0;116.0;Directed;;;
193.0;34.0;Directed;;;
116.0;174.0;Directed;;;
170.0;19.0;Directed;;;
116.0;91.0;Directed;;;
34.0;199.0;Directed;;;
19.0;199.0;Directed;;;
174.0;170.0;Directed;;;
116.0;27.0;Directed;;;
116.0;199.0;Directed;;;
174.0;116.0;Directed;;;
116.0;156.0;Directed;;;
